step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
205,5,C2_R2_Summary,W0,R2,560736ce-142a-4b9b-8d2b-015d391840af,0.00214999818126671,0.00214999818126671,3916,6441.6661000286695,1296,297,3.6782682512733444,717,0.005197,3139,1454,2842,942,297,512,26441.519,0.0,False,0.85,1.0,{}
206,6,C2_R2_Summary,W0,R2,f8071055-a9f6-434c-94db-b9d7f5d0b367,0.0029124967113602906,0.0029124967113602906,3163,4411.6040999942925,1298,281,3.017543859649123,632,0.00459,3018,1271,2737,844,281,427,21152.947,0.0,False,0.5,1.0,{}
207,7,C2_R2_Summary,W0,R2,23130947-9096-4b23-9375-0a46932a2cda,0.0020750048861373216,0.0020750048861373216,3649,5629.728100000648,1189,298,3.7321100917431194,646,0.004953,3073,1347,2775,871,298,476,21286.538,0.0,False,0.85,1.0,{}
208,8,C2_R2_Summary,W0,R2,b8e3e7ec-8365-48d0-9464-87973da2a3ca,0.004037498001707718,0.004037498001707718,4041,3872.640699992189,1216,298,4.029676258992806,793,0.00528,3212,1534,2914,1022,298,512,27780.791,0.0,False,0.85,1.0,{}
209,9,C2_R2_Summary,W0,R2,4aff8a01-2e56-45ca-ab44-199627f177e5,0.0019125000108033419,0.0019125000108033419,3199,3751.6067000105977,1396,298,2.818111455108359,650,0.004437,3066,1249,2768,877,298,372,18798.956,0.0,False,0.65,1.0,{}
210,10,C2_R2_Summary,W0,R2,90a4ddd0-f681-4435-9304-7d49160d2231,0.0020874977053608745,0.0020874977053608745,3353,4693.642800004454,1326,278,3.0806188925081432,645,0.004532,3032,1267,2754,850,278,417,18356.919,0.0,False,0.85,0.25,{}
211,11,C2_R2_Summary,W0,R2,154c5088-d308-4c9e-9f7c-37d2295c7397,0.0021624982764478773,0.0021624982764478773,3533,5602.236999984598,1238,298,3.522163120567376,620,0.004692,3043,1276,2745,847,298,429,20413.855,0.0,False,0.85,1.0,{}
212,12,C2_R2_Summary,W0,R2,bf82b27c-e1b1-4670-89a7-a0bcab39d491,0.0041124985727947205,0.0041124985727947205,3339,4592.2660999931395,1160,298,3.531073446327684,684,0.004536,2966,1301,2668,916,298,385,17504.227,0.0,False,0.85,1.0,{}
213,13,C2_R2_Summary,W0,R2,0d2c31d9-ac17-486b-a87e-665f64e15558,0.0019625003915280104,0.0019625003915280104,3317,5404.6189000073355,1216,298,3.3594594594594596,547,0.005034,2977,1285,2679,773,298,512,21888.258,0.0,False,0.85,1.0,{}
214,14,C2_R2_Summary,W0,R2,85597045-2842-4824-a854-060d92e2732d,0.001900007191579789,0.001900007191579789,3955,6340.530200017383,1224,298,3.8847184986595176,679,0.005161000000000001,3104,1417,2806,906,298,511,24139.99,0.0,False,0.85,1.0,{}
215,15,C2_R2_Summary,W0,R2,7fb8ef78-cdbf-46d5-aa7f-3951395102ae,0.0021624982764478773,0.0021624982764478773,3459,4964.692200010177,1265,293,3.3652024117140398,629,0.0050360000000000005,3040,1351,2747,851,293,500,20414.709,0.0,False,0.85,0.0,{}
216,16,C2_R2_Summary,W0,R2,d4e848e7-7e7e-46bc-ad22-906c28a610bb,0.0019750041246879846,0.0019750041246879846,3168,4706.507800001418,1274,280,3.0587734241908007,516,0.004592000000000001,2666,1182,2386,730,280,452,20023.95,0.0,False,0.75,0.0,{}
217,17,C2_R2_Summary,W0,R2,2175f9af-8a5f-4913-8ffb-fc8d5857ab3a,0.004462497599888593,0.004462497599888593,3781,4276.62550000241,1162,298,3.944756554307116,849,0.004581,3217,1437,2919,1076,298,361,24017.839,0.0,False,0.85,1.0,{}
218,18,C2_R2_Summary,W0,R2,96fdc93b-66a0-4fa0-a1a4-5c79809b192f,0.002212502295151353,0.002212502295151353,3722,10732.046599994646,1175,298,3.896840148698885,666,0.0045780000000000005,3086,1290,2788,893,298,397,36201.878,0.0,False,0.85,1.0,{}
219,19,C2_R2_Summary,W0,R2,e5ffdd5f-0a0f-45cb-92a9-2f7ced2f05cb,0.003137498424621299,0.003137498424621299,4776,5199.896700010868,1176,298,4.836111111111111,1054,0.005541,3207,1790,2909,1278,298,512,25098.527,0.0,False,0.78,0.25,{}
220,20,C2_R2_Summary,W0,R2,87c7562c-573c-4995-8cc7-c09ecb6ae5aa,0.0027999958547297865,0.0027999958547297865,3317,4741.210000007413,1293,299,3.1450125733445096,626,0.00436,3056,1214,2757,853,299,361,22121.083,0.0,False,0.85,0.5,{}
221,21,C2_R2_Summary,W0,R2,713f3475-ef4c-47d8-a361-7d71c3ae9d8f,0.0019750004867091775,0.0019750004867091775,4700,6307.646000001114,1067,298,5.457983193277311,1060,0.005547,3236,1791,2938,1279,298,512,25319.262,0.0,False,0.85,1.0,{}
222,22,C2_R2_Summary,W0,R2,969d637b-8b1b-4e49-9bce-fbb819eabe8c,0.0021874948288314044,0.0021874948288314044,3436,5466.783900017617,1053,298,4.062367864693446,670,0.005157,3103,1406,2805,894,298,512,20562.821,0.0,False,0.85,1.0,{}
223,23,C2_R2_Summary,W0,R2,eef8edd7-aff0-4cce-942d-d76d3aeac08f,0.0027749956643674523,0.0027749956643674523,3477,5021.505400014576,1033,298,4.207792207792208,735,0.005222,3171,1470,2873,958,298,512,22141.165,0.0,False,0.85,1.0,{}
224,24,C2_R2_Summary,W0,R2,b163a07f-06f4-4bc3-b2a2-7ab08a7ed027,0.0036374949559103698,0.0036374949559103698,3656,4763.438700028928,1149,298,3.8799231508165226,650,0.004812,3079,1323,2781,876,298,447,24362.579,0.0,False,0.92,1.0,{}
225,25,C2_R2_Summary,W0,R2,a4e663d7-be3f-42c5-8ec5-42995399d38a,0.002125001628883183,0.002125001628883183,4065,4090.3772999881767,1243,298,3.9770723104056436,654,0.004321,3077,1229,2779,881,298,348,20214.578,0.0,False,0.85,1.0,{}
226,26,C2_R2_Summary,W0,R2,6f95e1e5-2b73-4ba6-ba7c-f814a9ddb361,0.0031124982342589647,0.0031124982342589647,3805,4331.67520002462,1320,298,3.4835796387520523,627,0.004554000000000001,3035,1256,2737,856,298,400,20713.194,0.0,False,0.65,1.0,{}
227,27,C2_R2_Summary,W0,R2,16af94aa-f1a3-4fcd-9896-0159e535cc6b,0.0021999985619913787,0.0021999985619913787,3877,4732.985299982829,1205,298,3.987214611872146,688,0.005175,3116,1426,2818,914,298,512,21023.197,0.0,False,0.85,1.0,{}
228,28,C2_R2_Summary,W0,R2,5cb9ee67-5a80-4f3d-ba62-bb101bb3bf50,0.0027500063879415393,0.0027500063879415393,4226,6860.41959997965,1405,297,3.5566615620214397,630,0.005115,3049,1369,2752,857,297,512,21533.005,0.0,False,0.85,1.0,{}
229,29,C2_R2_Summary,W0,R2,ad3a93a9-4ada-4c85-b67f-917ff7be09be,0.0021874948288314044,0.0021874948288314044,3402,4805.963699996937,1274,298,3.3080241587575494,668,0.00442,3097,1258,2799,893,298,365,20427.488,0.0,False,0.92,1.0,{}
230,30,C2_R2_Summary,W0,R2,a7380a1f-7c65-457e-8bd7-b4a4779f7029,0.00241250018007122,0.00241250018007122,4742,5712.998499977402,1175,299,4.815813953488372,911,0.0054,3234,1646,2935,1134,299,512,24949.401,0.0,False,0.85,1.0,{}
231,31,C2_R2_Summary,W0,R2,17e94256-1982-4562-9805-027162fe495e,0.0022999956854619086,0.0022999956854619086,3080,3254.0719999815337,1184,263,3.264029438822447,682,0.003779,3031,1155,2768,875,263,280,16107.482,0.0,False,0.85,1.0,{}
232,32,C2_R2_Summary,W0,R2,83b31068-03df-4d1c-b547-ef1d0541576c,0.0018375030776951462,0.0018375030776951462,3513,5836.773099988932,1302,298,3.2629382303839733,547,0.005034,2824,1294,2526,782,298,512,22342.128,0.0,False,0.85,1.0,{}
233,33,C2_R2_Summary,W0,R2,0aca67ff-b299-4c62-baac-414502dd1114,0.0023750035325065255,0.0023750035325065255,3590,4271.796600020025,1319,298,3.3338829348722174,612,0.004404,2857,1219,2559,846,298,373,22744.233,0.0,False,0.85,1.0,{}
234,34,C2_R2_Summary,W0,R2,507f720b-c9dd-4da1-8c01-052de6da6f9c,0.003974993887823075,0.003974993887823075,4026,5605.316400004085,1387,299,3.4887334887334887,638,0.004657,3067,1283,2768,865,299,418,22042.403,0.0,False,0.85,1.0,{}
235,35,C2_R2_Summary,W0,R2,b8cf9fb5-30fa-4422-94cd-f15004c8c3c6,0.0034999975468963385,0.0034999975468963385,3604,5363.664200005587,1320,298,3.2622549019607843,603,0.0046,3024,1244,2726,830,298,414,21344.396,0.0,False,0.92,1.0,{}
236,36,C2_R2_Summary,W0,R2,777bcf5b-5c0f-4dc9-8134-66115d5620ce,0.0020750012481585145,0.0020750012481585145,4382,5970.454900001641,1283,298,4.172797262617622,953,0.00544,3239,1686,2941,1174,298,512,26497.269,0.0,False,0.72,1.0,{}
237,37,C2_R2_Summary,W0,R2,03fb3eb2-5a19-4f03-99b2-9eaf560be438,0.0026999950932804495,0.0026999950932804495,3512,4584.130200004438,1241,298,3.457418788410887,606,0.0043879999999999995,3020,1205,2722,834,298,371,18881.99,0.0,False,0.85,0.75,{}
238,38,C2_R2_Summary,W0,R2,019f17f9-2fcc-4db9-9cb7-0330ef40b337,0.002112501533702016,0.002112501533702016,4093,5088.388300006045,1342,298,3.6766370250606304,680,0.005167,3056,1427,2758,915,298,512,20694.786,0.0,False,0.85,1.0,{}
239,39,C2_R2_Summary,W0,R2,b08ad5dd-8603-437f-b2d5-2df84d6bd71a,0.002024997229455039,0.002024997229455039,3914,5724.252999993041,1149,298,4.19980694980695,716,0.005202999999999999,3147,1453,2849,941,298,512,22766.699,0.0,False,0.75,1.0,{}
240,40,C2_R2_Summary,W0,R2,6dc5ea5a-2460-4d82-b42b-e9a427214ac6,0.005962501745671034,0.005962501745671034,3845,4897.475799982203,1275,298,3.672384219554031,661,0.004562999999999999,3087,1283,2789,888,298,395,24644.732,0.0,False,0.85,1.0,{}
241,41,C2_R2_Summary,W0,R2,e2679197-4782-48d6-8d1b-1a7ae2905a39,0.0029999973776284605,0.0029999973776284605,3748,6196.934100007638,1160,298,3.9274269557021677,689,0.005176,3113,1429,2815,917,298,512,23835.229,0.0,False,0.72,1.0,{}
242,42,C2_R2_Summary,W0,R2,5d0b2f07-ed3e-42a2-b955-9d95f45536a1,0.003249995643272996,0.003249995643272996,4732,4927.520800003549,1119,298,5.114705882352941,1062,0.005549,3236,1792,2938,1280,298,512,25783.094,0.0,False,0.72,1.0,{}
243,43,C2_R2_Summary,W0,R2,b72a3cb2-b337-4233-a059-7072e507339c,0.0023749962565489113,0.0023749962565489113,3049,3744.56929997541,1239,275,3.12511013215859,691,0.004047,3058,1214,2783,899,275,315,17840.836,0.0,False,0.85,1.0,{}
244,44,C2_R2_Summary,W0,R2,15d6c8c5-8cb7-486f-ae5b-caa36ed35759,0.003162494977004826,0.003162494977004826,2795,5914.677399996435,1331,294,2.6,431,0.00441,2717,1075,2423,662,294,413,26624.806,0.0,False,0.85,0.0,{}
245,45,C2_R2_Summary,W0,R2,86af145d-17c5-4d67-b43d-380262baa8e1,0.0029875009204261005,0.0029875009204261005,3863,6218.782700016163,1302,297,3.54933110367893,640,0.00485,3054,1327,2757,869,297,458,27873.129,0.0,False,0.85,1.0,{}
246,46,C2_R2_Summary,W0,R2,4ce85d21-a5d7-4782-b448-acbc9cdd6e0f,0.0066375032474752516,0.0066375032474752516,3152,4663.426899991464,1253,296,3.0940766550522647,548,0.004555999999999999,2973,1192,2677,773,296,419,19497.426,0.0,False,0.75,1.0,{}
247,47,C2_R2_Summary,W0,R2,8fbc0815-b548-4491-990a-a007245c161d,0.0022874955902807415,0.0022874955902807415,3719,5076.47219998762,1237,298,3.7043633125556545,679,0.0051660000000000005,3104,1417,2806,905,298,512,21970.188,0.0,False,0.85,1.0,{}
248,48,C2_R2_Summary,W0,R2,34a7ad97-aef0-46b8-86b5-a16a1cc12cf1,0.002000004315050319,0.002000004315050319,4143,11145.831900008488,1325,298,3.7438423645320196,636,0.004668,3046,1285,2748,864,298,421,35253.213,0.0,False,0.85,1.0,{}
249,49,C2_R2_Summary,W0,R2,078f095e-4f2d-43fe-97f0-bf700a77d6ad,0.005500001861946657,0.005500001861946657,3917,5204.636599984951,1279,294,3.6782978723404254,637,0.005111,2997,1375,2703,863,294,512,23063.51,0.0,False,0.85,1.0,{}
250,50,C2_R2_Summary,W0,R2,afdbbd78-3c07-483c-9ee5-7c6ceff5b0c3,0.003137494786642492,0.003137494786642492,3412,4587.5383999955375,1232,298,3.374558303886926,603,0.0046949999999999995,3026,1263,2728,830,298,433,22194.175,0.0,False,0.85,1.0,{}
251,51,C2_R2_Summary,W0,R2,a81e429e-dbec-42db-a56c-ccffed47a7c8,0.002524997398722917,0.002524997398722917,3388,4924.315799988108,1348,298,3.091127098321343,705,0.004607,3124,1328,2826,933,298,395,21856.104,0.0,False,0.85,1.0,{}
252,52,C2_R2_Summary,W0,R2,ee477847-d7e7-4214-9387-ef5e011fa52e,0.004875004378845915,0.004875004378845915,3126,4657.428000005893,1322,298,2.89025389025389,551,0.004713,2898,1229,2600,782,298,447,21354.703,0.0,False,0.85,0.0,{}
253,53,C2_R2_Summary,W0,R2,8f1a1119-e36b-40f8-b78c-e3d06cfb8253,0.0027000023692380637,0.0027000023692380637,3869,14953.44870002009,1216,297,3.891008174386921,631,0.004326,3048,1213,2751,859,297,354,30739.421,0.0,False,0.85,1.0,{}
254,54,C2_R2_Summary,W0,R2,af73a59e-0b78-468c-9b46-a2244156e68a,0.002637498255353421,0.002637498255353421,3058,5599.2645000224,1313,293,2.911643270024773,606,0.004738,3019,1274,2726,829,293,445,21150.986,0.0,False,0.85,0.0,{}
255,55,C2_R2_Summary,W0,R2,054ab92f-f2ce-4e11-81a2-98047f4b3058,0.003062497853534296,0.003062497853534296,3675,4972.812299994985,1211,298,3.704136690647482,644,0.005131,3072,1382,2774,870,298,512,27659.659,0.0,False,0.72,1.0,{}
256,56,C2_R2_Summary,W0,R2,32ad801c-55de-4704-aaa0-7a994152ca4a,0.002525001036701724,0.002525001036701724,3373,5165.632899996126,1143,298,3.7058252427184466,664,0.004846,3094,1340,2796,889,298,451,22076.872,0.0,False,0.72,0.5,{}
257,57,C2_R2_Summary,W0,R2,b2a05486-a206-4464-b47c-31c8a3cc4f47,0.0020750012481585145,0.0020750012481585145,3039,4986.968999990495,1320,298,2.801476620180476,451,0.004593,2781,1125,2483,682,298,443,19498.157,0.0,False,0.85,1.0,{}
258,58,C2_R2_Summary,W0,R2,027729c2-91db-4db2-9019-de5c97f30b6a,0.0020124971342738718,0.0020124971342738718,4127,5676.191300008213,1212,298,4.078167115902965,747,0.005234,3176,1485,2878,973,298,512,30672.996,0.0,False,0.85,1.0,{}
259,59,C2_R2_Summary,W0,R2,fe0c4e0b-d858-49be-810a-492732c14c1a,0.0015749974409118295,0.0015749974409118295,3569,6271.148200001335,1219,298,3.5953026196928635,649,0.005131,3075,1386,2777,875,298,511,20480.667,0.0,False,0.85,0.75,{}
260,60,C2_R2_Summary,W0,R2,14f3d364-c8d4-4cec-a430-6d59846a8622,0.002224998752353713,0.002224998752353713,3879,6115.099499991629,1190,298,3.9935364727608493,683,0.005169999999999999,3112,1421,2814,909,298,512,22594.796,0.0,False,0.85,1.0,{}
261,61,C2_R2_Summary,W0,R2,f67aff71-788a-4046-ae41-dc919bd98101,0.002937496901722625,0.002937496901722625,3625,6125.600999977905,1170,298,3.8204887218045114,619,0.005105999999999999,3048,1356,2750,844,298,512,22307.88,0.0,False,0.72,1.0,{}
262,62,C2_R2_Summary,W0,R2,1ad5d071-167b-4645-b581-409b75e627c6,0.00335000004270114,0.00335000004270114,3422,7101.047000003746,1305,298,3.208020050125313,653,0.004515,3048,1269,2750,882,298,387,23117.18,0.0,False,0.85,0.0,{}
263,63,C2_R2_Summary,W0,R2,64bf9742-2ce4-4eba-a02c-3d675fa7a2c5,0.0023999964469112456,0.0023999964469112456,3556,4281.0156000196,1190,298,3.6584022038567494,615,0.004621999999999999,3043,1258,2745,842,298,416,20079.862,0.0,False,0.85,0.25,{}
264,64,C2_R2_Summary,W0,R2,c0080a7b-dd65-4497-a20e-e72ad858bcf7,0.0021999949240125716,0.0021999949240125716,3303,4970.850000012433,1278,297,3.155422715627669,564,0.0046040000000000005,2901,1218,2604,795,297,423,21053.336,0.0,False,0.85,0.5,{}
265,65,C2_R2_Summary,W0,R2,6fbebeb9-843f-4e45-804e-75230439982a,0.002112505171680823,0.002112505171680823,3358,5972.06840000581,1230,299,3.3619302949061662,670,0.005104,3104,1397,2805,896,299,501,20306.94,0.0,False,0.85,1.0,{}
266,66,C2_R2_Summary,W0,R2,3b6477f3-81a1-47de-88fb-09a3395a4237,0.002550001227064058,0.002550001227064058,3431,3882.6844000141136,1107,269,3.8035714285714284,694,0.004053,3062,1215,2793,891,269,324,24729.633,0.0,False,0.85,1.0,{}
267,67,C2_R2_Summary,W0,R2,be06550b-885d-4ad3-966d-26ae6ebec22c,0.003224999090889469,0.003224999090889469,3423,3870.899499976076,1181,299,3.613295880149813,660,0.004554,3082,1282,2783,889,299,393,17609.31,0.0,False,0.85,1.0,{}
268,68,C2_R2_Summary,W0,R2,47ef0770-f53a-4c9f-a9a3-35c616c84a91,0.00213750172406435,0.00213750172406435,4607,4433.874199981801,1041,297,5.437234042553191,1040,0.00506,3154,1682,2857,1263,297,419,29018.728,0.0,False,0.85,1.0,{}
269,69,C2_R2_Summary,W0,R2,2e4b144e-1d4d-4599-9ff2-4926652455b5,0.0032625030144117773,0.0032625030144117773,3403,4905.873400013661,1111,298,3.781094527363184,654,0.005141,3089,1390,2791,878,298,512,22389.954,0.0,False,0.92,1.0,{}
270,70,C2_R2_Summary,W0,R2,c3269d3a-fcbb-4a96-b859-77766a795382,0.003450004442129284,0.003450004442129284,3443,5199.6525000431575,1337,298,3.119124797406807,579,0.004561,2889,1225,2591,814,298,411,21822.856,0.0,False,0.45,0.0,{}
271,71,C2_R2_Summary,W0,R2,8e4371dd-5db8-4ad4-8931-6d40fe03d7d0,0.0019625076674856246,0.0019625076674856246,3305,5224.4812999852,1306,293,3.100331674958541,544,0.005011,2778,1281,2485,769,293,512,20151.738,0.0,False,0.85,0.0,{}
272,72,C2_R2_Summary,W0,R2,f416128f-731e-430b-8db4-ed61358a3648,0.0017999991541728377,0.0017999991541728377,3479,3982.1769999689423,1124,298,3.83203125,634,0.004251,3059,1199,2761,861,298,338,19066.249,0.0,False,0.85,1.0,{}
273,73,C2_R2_Summary,W0,R2,26a767b3-1ad1-496b-bb91-6e4d7f1d956b,0.002737499016802758,0.002737499016802758,3446,3987.542700022459,1189,256,3.5050228310502285,595,0.004233000000000001,2939,1179,2683,781,256,398,18724.589,0.0,False,0.85,1.0,{}
274,74,C2_R2_Summary,W0,R2,1d567b21-fa94-4c48-8f8c-d8121ff7db30,0.0019125000108033419,0.0019125000108033419,4171,4579.887399973813,1273,298,3.8989726027397262,663,0.00427,3090,1225,2792,889,298,336,22565.848,0.0,False,0.92,1.0,{}
275,75,C2_R2_Summary,W0,R2,807f82ff-39b3-4c79-8566-af9634887bfd,0.002925000444520265,0.002925000444520265,4541,5071.9221999752335,1134,298,4.831875607385811,884,0.005366,3229,1618,2931,1107,298,511,25388.364,0.0,False,0.82,1.0,{}
276,76,C2_R2_Summary,W0,R2,2ffce248-9521-478e-89a9-6542ba6d9f03,0.0024124965420924127,0.0024124965420924127,2960,5004.750700027216,1203,298,3.0546448087431695,587,0.0043040000000000005,2824,1174,2526,816,298,358,25096.89,0.0,False,0.85,1.0,{}
277,77,C2_R2_Summary,W0,R2,6b799999-44cf-43a2-90c8-74a112d809cf,0.001724998583085835,0.001724998583085835,3439,5102.45780000696,1303,299,3.2160133444537116,664,0.004103,3093,1194,2794,892,299,302,24764.14,0.0,False,0.85,1.0,{}
278,78,C2_R2_Summary,W0,R2,6a1160f8-8b1d-418c-ab0b-fb2ce5efed1a,0.00202500814339146,0.00202500814339146,3729,5816.645900020376,1197,298,3.785321100917431,599,0.0047209999999999995,3030,1263,2732,824,298,439,22012.048,0.0,False,0.65,0.0,{}
279,79,C2_R2_Summary,W0,R2,ae04392c-2c70-4953-b60d-e9f6d25271bf,0.0030125011107884347,0.0030125011107884347,3625,4693.600600003265,1153,297,3.878932316491897,640,0.004685,3069,1290,2772,865,297,425,19800.968,0.0,False,0.65,1.0,{}
280,80,C2_R2_Summary,W0,R2,ed825062-d580-4929-a974-7fe0434438c9,0.0026999987312592566,0.0026999987312592566,3591,3662.0931000215933,1132,298,3.9087378640776698,767,0.004384000000000001,3187,1333,2889,995,298,338,21576.937,0.0,False,0.92,0.0,{}
281,81,C2_R2_Summary,W0,R2,4202a32c-d97f-4a56-8404-cf88f886bcef,0.002224995114374906,0.002224995114374906,3439,10318.323299987242,1226,298,3.4233511586452763,626,0.004633,3047,1270,2749,854,298,416,25167.358,0.0,False,0.75,0.5,{}
282,82,C2_R2_Summary,W0,R2,998f732d-abd3-4dff-a52c-0b2477183c3c,0.004974994226358831,0.004974994226358831,3289,5051.476699998602,1202,298,3.363470319634703,568,0.0050550000000000005,3003,1303,2705,791,298,512,22208.844,0.0,False,0.85,1.0,{}
283,83,C2_R2_Summary,W0,R2,4c1d809f-aca0-44be-af30-ea74b4d3efeb,0.0057249999372288585,0.0057249999372288585,3871,6807.277899992187,1245,298,3.7539404553415063,683,0.005169999999999999,3106,1423,2808,911,298,512,23323.957,0.0,False,0.85,1.0,{}
284,84,C2_R2_Summary,W0,R2,aa6b9304-478a-4bb8-9d31-1ccd99242454,0.003762499545700848,0.003762499545700848,4474,4904.344699985813,1207,298,4.492293744333636,1064,0.004606,3239,1603,2941,1280,298,323,21279.752,0.0,False,0.85,0.0,{}
285,85,C2_R2_Summary,W0,R2,fd42a23b-8f27-485b-8be1-90bb33ae4f5c,0.002012500772252679,0.002012500772252679,3867,3548.771600006148,1277,295,3.775597269624573,927,0.004423,3216,1464,2921,1149,295,315,18369.751,0.0,False,0.85,1.0,{}
286,86,C2_R2_Summary,W0,R2,cc161b11-17f6-403c-9b75-eee1d0515c42,0.002112501533702016,0.002112501533702016,3346,7220.236100023612,1259,298,3.2870855148342057,620,0.004512,3046,1239,2748,846,298,393,24112.16,0.0,False,0.85,1.0,{}
287,87,C2_R2_Summary,W0,R2,71799b1b-dcde-4bde-b051-e22823d2ba47,0.003437497070990503,0.003437497070990503,3323,3864.71779999556,1196,260,3.421148587055606,624,0.0040750000000000005,2897,1171,2637,816,260,355,19380.069,0.0,False,0.85,0.0,{}
288,88,C2_R2_Summary,W0,R2,681a7a68-0ae3-410f-acc1-766ea5764430,0.0020500010577961802,0.0020500010577961802,3544,3718.686499982141,1199,298,3.615664845173042,622,0.004234,3049,1185,2751,848,298,337,19500.305,0.0,False,0.85,0.5,{}
289,89,C2_R2_Summary,W0,R2,041b97c4-92c4-491f-b77e-57f8c3a07295,0.0022500025806948543,0.0022500025806948543,4263,4704.356299946085,1322,298,3.9705400981996726,1056,0.005313,3212,1746,2914,1280,298,466,23501.119,0.0,False,0.85,0.25,{}
290,90,C2_R2_Summary,W0,R2,487de1d0-bacc-48f9-aa7c-a3cf7a389fbf,0.002837492502294481,0.002837492502294481,3427,5568.468000041321,1276,298,3.2400339270568277,579,0.004646,3000,1235,2702,807,298,428,19297.55,0.0,False,0.85,1.0,{}
291,91,C2_R2_Summary,W0,R2,68f38a50-7591-464a-b982-ad0e7fc7e838,0.0019874933059327304,0.0019874933059327304,3283,4422.720600035973,1110,298,3.6294466403162056,698,0.004370000000000001,3120,1275,2822,926,298,349,18245.815,0.0,False,0.85,1.0,{}
292,92,C2_R2_Summary,W0,R2,f18b862b-66b8-481b-9350-96943c150c8a,0.0023749962565489113,0.0023749962565489113,3011,4995.828800019808,1158,261,3.196041470311027,464,0.0041270000000000005,2693,1055,2432,659,261,396,23581.559,0.0,False,0.85,0.75,{}
293,93,C2_R2_Summary,W0,R2,5cbac989-cf04-498f-a02d-cedbfa34f4c1,0.003562498022802174,0.003562498022802174,4391,8590.522599988617,1189,298,4.51071761416589,921,0.005408,3230,1656,2932,1144,298,512,27204.485,0.0,False,0.92,1.0,{}
294,94,C2_R2_Summary,W0,R2,4715e945-4c68-4461-8bdf-516d4c8a83f9,0.0021500090952031314,0.0021500090952031314,3449,6549.680800002534,1118,298,3.8,695,0.005182,3123,1432,2825,920,298,512,24026.291,0.0,False,0.85,1.0,{}
295,95,C2_R2_Summary,W0,R2,e7588406-91a5-4ce2-b478-e1ace45b0592,0.0016749982023611665,0.0016749982023611665,3253,4977.001000021119,1140,299,3.5435203094777563,572,0.004431,3009,1182,2710,796,299,386,18835.346,0.0,False,0.85,1.0,{}
296,96,C2_R2_Summary,W0,R2,47afbaa0-7e76-42f3-a582-2714759713ab,0.0020999941625632346,0.0020999941625632346,3910,4337.070100009441,1033,298,4.696969696969697,824,0.005311,3244,1555,2946,1043,298,512,26242.483,0.0,False,0.85,1.0,{}
297,97,C2_R2_Summary,W0,R2,d7eb9465-5620-4a3f-8f27-c8a5abd36ec2,0.00938749872148037,0.00938749872148037,3154,6450.98019996658,1132,298,3.463035019455253,676,0.005163,3100,1415,2802,903,298,512,21580.606,0.0,False,0.85,1.0,{}
298,98,C2_R2_Summary,W0,R2,88c5f5eb-6f4b-4d8a-85d8-3665e6daf66a,0.002712506102398038,0.002712506102398038,3405,5318.509699951392,1399,298,2.9806949806949805,685,0.004642,3030,1324,2732,918,298,406,23700.697,0.0,False,0.85,1.0,{}
299,99,C2_R2_Summary,W0,R2,57e5d4e2-370c-4de5-b1c6-1ea2d6cebc46,0.002125001628883183,0.002125001628883183,3697,4534.092399990186,1339,299,3.3281884646628757,591,0.004484999999999999,3019,1211,2720,818,299,393,20965.918,0.0,False,0.85,1.0,{}
300,0,C2_R3_RAG,W0,R3,ff254ad7-1b05-4697-8924-7063b27d854c,0.0017999991541728377,0.0017999991541728377,3493,3702.389999991283,1377,381,2.8562091503267975,594,0.002941,3104,1409,2723,897,381,512,32862.764,0.0,False,0.65,1.0,"{""retrieval_latency_ms"": 14336.788700020406}"
301,1,C2_R3_RAG,W0,R3,94b160ad-788a-412f-a5d9-067fe88ad5a7,0.002787513949442655,0.002787513949442655,3313,4714.810699981172,2521,718,1.475208250694169,238,0.002778,3474,1288,2756,876,718,412,18787.672,0.0,False,0.85,1.0,"{""retrieval_latency_ms"": 364.89730002358556}"
302,2,C2_R3_RAG,W0,R3,32671466-1b8d-4f04-a939-629381f69ec7,0.0028500071493908763,0.0028500071493908763,3410,4100.314499984961,3644,968,1.0606476399560922,-7,0.002848,3743,1256,2775,880,968,376,18327.901,0.0,False,0.95,1.0,"{""retrieval_latency_ms"": 419.30710000451654}"
303,3,C2_R3_RAG,W0,R3,9611a881-2569-46ec-b882-dbddaa16f291,0.0031999952625483274,0.0031999952625483274,3353,4980.1404000027105,2155,620,1.7443155452436194,336,0.002945,3404,1336,2784,871,620,465,20210.594,0.0,False,0.72,1.0,"{""retrieval_latency_ms"": 385.24899998446926}"
304,4,C2_R3_RAG,W0,R3,39308e4d-bb5b-4b64-b68d-e0f35ffa83eb,0.0028624999686144292,0.0028624999686144292,2949,2369.374500005506,1126,315,2.9662522202486676,490,0.001235,2882,913,2567,729,315,184,13823.622,0.0,False,0.4,1.0,"{""retrieval_latency_ms"": 344.3938000127673}"
