condition,write_algorithm,read_algorithm,n,write_latency_ms_mean,write_latency_ms_p50,write_latency_ms_p95,write_latency_ms_p99,write_latency_ms_std,flush_latency_ms_mean,flush_latency_ms_p50,flush_latency_ms_p95,flush_latency_ms_p99,flush_latency_ms_std,total_bytes_written_mean,total_bytes_written_p50,total_bytes_written_p95,total_bytes_written_p99,total_bytes_written_std,handoff_latency_ms_mean,handoff_latency_ms_p50,handoff_latency_ms_p95,handoff_latency_ms_p99,handoff_latency_ms_std,context_payload_bytes_mean,context_payload_bytes_p50,context_payload_bytes_p95,context_payload_bytes_p99,context_payload_bytes_std,context_token_count_mean,context_token_count_p50,context_token_count_p95,context_token_count_p99,context_token_count_std,compression_ratio_mean,compression_ratio_p50,compression_ratio_p95,compression_ratio_p99,compression_ratio_std,input_token_delta_mean,input_token_delta_p50,input_token_delta_p95,input_token_delta_p99,input_token_delta_std,estimated_cost_usd_mean,estimated_cost_usd_p50,estimated_cost_usd_p95,estimated_cost_usd_p99,estimated_cost_usd_std,input_tokens_used_mean,input_tokens_used_p50,input_tokens_used_p95,input_tokens_used_p99,input_tokens_used_std,output_tokens_used_mean,output_tokens_used_p50,output_tokens_used_p95,output_tokens_used_p99,output_tokens_used_std,simulator_input_tokens_mean,simulator_input_tokens_p50,simulator_input_tokens_p95,simulator_input_tokens_p99,simulator_input_tokens_std,simulator_output_tokens_mean,simulator_output_tokens_p50,simulator_output_tokens_p95,simulator_output_tokens_p99,simulator_output_tokens_std,handoff_input_tokens_mean,handoff_input_tokens_p50,handoff_input_tokens_p95,handoff_input_tokens_p99,handoff_input_tokens_std,handoff_output_tokens_mean,handoff_output_tokens_p50,handoff_output_tokens_p95,handoff_output_tokens_p99,handoff_output_tokens_std,execution_latency_ms_mean,execution_latency_ms_p50,execution_latency_ms_p95,execution_latency_ms_p99,execution_latency_ms_std,simulated_wan_latency_ms_mean,simulated_wan_latency_ms_p50,simulated_wan_latency_ms_p95,simulated_wan_latency_ms_p99,simulated_wan_latency_ms_std,retrieval_accuracy_score_mean,retrieval_accuracy_score_p50,retrieval_accuracy_score_p95,retrieval_accuracy_score_p99,retrieval_accuracy_score_std,state_integrity_score_mean,state_integrity_score_p50,state_integrity_score_p95,state_integrity_score_p99,state_integrity_score_std
D_W2_R0,W2,R0,10,1.7395824994309805,1.6685624977981206,2.3107774966774737,2.3915254959865706,0.33277167659919266,1.098889994318597,1.0636499791871756,1.6212449947488485,1.9200089960941114,0.32174679063705547,3435.3,3451.0,3747.65,3755.93,226.97006410537932,4144.587009996758,3808.0243000003975,6224.0185199902,7712.55890399014,1333.4882164708172,3945.7,3952.5,4271.8,4291.96,220.8139714782559,946.9,934.5,1062.1499999999999,1138.83,73.5601114735425,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024609,0.002474,0.00270755,0.00275831,0.0001648753771792501,3696.1,3683.5,3911.7499999999995,4035.9500000000003,135.92236754853852,1182.6,1175.0,1288.4499999999998,1324.09,64.76140826140211,2749.2,2752.5,2849.6,2897.12,71.10527406599316,879.8,867.5,995.3999999999997,1070.28,73.04217959508054,946.9,934.5,1062.1499999999999,1138.83,73.5601114735425,302.8,310.5,353.49999999999994,364.3,36.82064638215901,16120.3138,16114.9835,19952.490749999994,21773.29335,2506.824173357469,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.675,1.0,1.0,1.0,0.4038873605350878
D_W2_R1,W2,R1,10,1.7810999990615528,1.8911999995907536,2.06703437906981,2.1302368809847394,0.24010198608485347,1.1810600000899285,1.113249993068166,1.5559300009044819,1.5712660024291836,0.21703456396780713,3494.7,3461.5,3929.5,3990.7,295.2416129206722,4829.915259999689,4331.31805001176,7058.310969997544,8015.912914003129,1286.07156072178,1929.2,1717.0,2734.0499999999997,2889.21,433.97391626686505,464.9,415.5,682.6999999999999,702.14,113.8950833003778,2.132385847154496,2.2611838767164505,2.3621299886668083,2.379386140505521,0.2939437692446895,497.7,534.5,537.1,537.82,76.96239341392652,0.0021779,0.0020575,0.0026641,0.00266482,0.000271907502654855,3179.9,3157.0,3518.1499999999996,3602.03,222.5230100461523,1211.1,1174.0,1428.55,1464.91,116.07019427915162,2715.0,2743.0,2884.0499999999997,2909.61,135.54482653351252,868.5,847.0,1054.3999999999999,1129.28,105.47535257111018,464.9,415.5,682.6999999999999,702.14,113.8950833003778,342.6,328.0,419.04999999999995,430.21,41.95998093421874,16840.0214,16429.61,20183.18855,21158.630510000003,2106.0004687558458,0.0,0.0,0.0,0.0,0.0,0.38,0.33999999999999997,0.6365,0.6473,0.15388307249337077,0.8,1.0,1.0,1.0,0.35000000000000003
D_W2_R2,W2,R2,10,1.688498750445433,1.65941250816104,2.0250037485311623,2.0432107470332994,0.22497748016812674,1.1311699956422672,1.0057500039692968,2.0336399931693436,2.4256079812766984,0.5003723380027706,3639.5,3494.0,4483.949999999999,4760.79,481.8126710662558,4962.493819996598,4838.747949994286,5826.685884998004,6033.827256999502,534.8929519996303,1236.4,1239.5,1368.1,1383.22,86.44327619890399,294.9,298.0,298.0,298.0,5.593746508378798,3.6052375340919753,3.4375954177284056,4.598685196625514,5.1167696802746585,0.58149568348237,661.8,614.0,904.1999999999996,1028.04,137.22084389771112,0.004701599999999999,0.004701,0.00538445,0.00551369,0.00042014764071692705,3004.0,3015.0,3183.25,3224.65,120.7393887677091,1312.8,1269.0,1640.7999999999997,1761.76,179.74415150429792,2709.1,2720.5,2885.25,2926.65,119.64234200315538,886.8,837.5,1130.1499999999996,1250.03,136.54361940420358,294.9,298.0,298.0,298.0,5.593746508378798,426.0,431.5,510.65,511.73,63.23606565876786,21106.1613,20919.841500000002,23864.2273,24050.27746,1945.962131761153,0.0,0.0,0.0,0.0,0.0,0.834,0.85,0.872,0.8864,0.06248199740725322,0.45,0.25,1.0,1.0,0.45825756949558405
D_W2_R3,W2,R3,10,1.6863650038430933,1.7180687518703053,2.058761251100804,2.1373222520924173,0.2479052519170368,1.0261799965519458,0.9858499834081158,1.4597999805118884,1.6138799802865833,0.2504587299010229,3633.8,3549.0,4398.749999999999,4702.95,449.63692019228137,4647.799849999137,4684.2389999947045,5937.398005009162,6182.706721003633,835.2473849236048,2272.8,1876.0,4130.25,4186.05,1274.6862202126451,592.5,533.5,1043.5499999999997,1101.51,298.38674568418753,2.5115358052924037,2.038608596231539,5.141588697323761,5.398731940648185,1.4786712309448393,412.7,399.5,731.1,731.82,266.62409868577146,0.0026479999999999997,0.0026420000000000003,0.0033699999999999993,0.0036148,0.0004993700031039109,3379.2,3377.0,3898.4999999999995,4017.3,328.5099085263639,1334.5,1270.0,1701.9999999999998,1774.0,194.29423563245513,2786.7,2756.0,2934.3,2936.46,76.84015877130916,923.4,860.5,1189.9999999999998,1262.0,137.34715140839288,592.5,533.5,1043.5499999999997,1101.51,298.38674568418753,411.1,384.0,512.0,512.0,78.7939718506435,17447.621600000002,17512.3875,19616.6689,19692.138580000003,1822.624840673209,0.0,0.0,0.0,0.0,0.0,0.7165,0.66,0.9365,0.9472999999999999,0.17383972503429704,0.925,1.0,1.0,1.0,0.225
D_W2_R4,W2,R4,10,1.6050149988586782,1.5662062469345983,1.897703753093083,1.910420754320512,0.17005363627453055,0.942590000340715,0.8977999968919903,1.137870003003627,1.1542140017263591,0.11328665998945786,3789.8,3593.0,5059.499999999999,5329.5,711.4639555170734,4248.372649998055,4097.374799996032,5632.841835006547,5807.919807005383,796.6201258601075,3048.8,2833.0,4339.099999999999,4548.62,723.4747818687255,788.3,720.0,1176.0,1176.0,208.23882923220634,1.402469936999169,1.3691043923539699,1.6183959946347228,1.6219912615041367,0.12358973648839396,224.7,212.5,278.3,280.46,28.709057804114714,0.0026562999999999995,0.0024644999999999997,0.00373375,0.0037355500000000002,0.0006143513734012484,3533.3,3471.0,4111.2,4112.64,342.4894304938475,1293.2,1180.5,1791.55,1791.91,266.7529943599509,2745.0,2746.0,2935.2,2936.64,147.2542019773969,919.6,849.0,1280.0,1280.0,192.354984338852,788.3,720.0,1176.0,1176.0,208.23882923220634,373.6,351.5,511.55,511.91,85.25631941387101,21688.705200000004,20715.749,27685.210199999994,29397.918840000002,3672.0791119030323,0.0,0.0,0.0,0.0,0.0,0.793,0.7849999999999999,0.95,0.95,0.12066896867049125,0.95,1.0,1.0,1.0,0.15
D_W3_R0,W3,R0,10,7.185138749991893,7.611993749378598,13.867813750766798,14.414392750550178,4.520158297954726,0.12101000174880028,0.09630000567995012,0.20366999669931826,0.21641400991939008,0.05068266061253342,5984.5,6039.0,6338.15,6350.03,283.102896488185,3380.522189999465,3388.846599991666,3828.316605000873,3852.7566810004646,324.48169523939424,4071.5,4124.0,4425.8,4438.76,282.99443457425093,918.9,909.5,1064.6,1097.72,91.54064670953554,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022554,0.0022175,0.00263365,0.0026995300000000003,0.0002327729365712432,3618.5,3635.0,3922.2,4010.04,214.31017241372373,1120.1,1097.5,1279.9499999999998,1340.79,111.43199720008612,2699.6,2719.0,2859.85,2912.77,125.76104325267026,852.8,843.5,995.3,1026.26,89.59330332117463,918.9,909.5,1064.6,1097.72,91.54064670953554,267.3,266.0,322.0,322.0,34.16152806886718,16236.378499999997,16448.068,18783.7788,18790.85496,1933.4920798892997,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,1.0,1.0,1.0,0.033166247903554005,0.55,0.625,1.0,1.0,0.45825756949558405
D_W3_R1,W3,R1,10,3.0208312502509216,1.2131687508372124,11.136886247913926,13.918507245907678,4.236870330565925,0.07485999958589673,0.07249999907799065,0.09916500566760077,0.10503299796255305,0.0144587171005678,5620.5,5587.0,6281.55,6339.51,379.6290953022437,4017.8273799974704,4090.838750009425,4773.815474992443,4852.098374987545,490.1445154047123,1697.5,1639.5,2085.65,2101.13,271.2147672970629,415.5,429.0,476.49999999999994,487.3,49.69959758388392,2.218321065731031,2.223121318664307,2.492975708964603,2.495149151070588,0.25535316581716516,490.0,534.5,539.0,539.0,77.72129695263712,0.001981,0.001967,0.00223215,0.00225843,0.00015141928542956474,3077.5,3119.5,3287.0499999999997,3312.61,167.42237007042996,1124.6,1151.5,1250.4499999999998,1278.89,94.4131346794502,2662.0,2724.5,2815.05,2826.21,142.520875663883,811.5,838.0,913.4499999999999,927.49,90.51104904927354,415.5,429.0,476.49999999999994,487.3,49.69959758388392,313.1,308.5,364.34999999999997,370.47,30.628254929068355,15762.2343,15604.213,18295.750999999997,18599.5478,1800.9336660464232,0.0,0.0,0.0,0.0,0.0,0.41500000000000004,0.42500000000000004,0.65,0.65,0.14840822079655833,0.575,0.5,1.0,1.0,0.3881043674065006
D_W3_R2,W3,R2,10,3.9597912505996646,1.182206251542084,12.31230374942242,14.872920746202,4.807419677890508,0.10798998991958797,0.09674998000264168,0.1748349968693218,0.21216699824435636,0.03983979149127484,5950.6,5755.5,7139.65,7205.53,639.5847402807543,5099.605079993489,5123.127899991232,6286.428219990921,6316.318444000208,774.9755510710958,1234.9,1244.5,1307.2,1308.64,67.30742901047402,290.0,297.5,298.0,298.0,11.304866208850063,3.5598613486116406,3.27031643969223,5.103406545807977,5.40270847739566,0.794313720706279,688.9,635.0,1066.6499999999999,1074.93,203.1100440647877,0.0046784,0.004497,0.0053646,0.00550572,0.0004483133279303661,3002.3,3050.5,3214.45,3228.49,209.51899675208452,1330.7,1265.0,1751.1,1780.6200000000001,231.33873432696046,2712.3,2759.0,2929.05,2933.01,205.1979775728796,908.2,854.5,1274.65,1275.73,199.46869428559458,290.0,297.5,298.0,298.0,11.304866208850063,422.5,397.5,512.0,512.0,62.52559475926638,20246.166999999998,19813.665999999997,25145.035899999995,26966.39038,2884.287840701618,0.0,0.0,0.0,0.0,0.0,0.834,0.85,0.8885,0.9137000000000001,0.054074023338383105,0.925,1.0,1.0,1.0,0.225
D_W3_R3,W3,R3,10,5.617882498336257,1.3510499975382118,14.586616238921122,15.017113238827733,5.826178639820022,0.102680001873523,0.09965000208467245,0.1520049772807397,0.15456098626600578,0.03115193339225802,5974.8,5706.0,7045.65,7291.53,656.6912211991265,3996.657950000372,3846.3228500040714,5078.912055000546,5171.8712910072645,584.7404163663964,1942.9,2000.0,3346.0499999999984,3904.4100000000003,969.7513547296544,529.4,597.5,846.9999999999998,919.0,230.89183614844418,2.8712669792522023,2.210502421307506,6.636647739371137,7.948699410887928,2.02820237963055,488.5,549.0,730.55,730.91,239.43402013916068,0.0025314,0.0025455,0.0031676499999999997,0.00319033,0.00048455592040547803,3282.2,3431.0,3629.6,3669.92,338.66880576752266,1336.2,1259.0,1762.1999999999998,1785.24,240.2048292603627,2752.8,2759.0,2935.85,2938.37,155.98769182214346,935.8,879.5,1250.1999999999998,1273.24,178.14926325977328,529.4,597.5,846.9999999999998,919.0,230.89183614844418,400.4,373.5,512.0,512.0,80.5024223238034,17017.2125,17479.673499999997,18769.56565,18886.386730000002,1437.1859128919436,0.0,0.0,0.0,0.0,0.0,0.5539999999999999,0.45,0.85,0.85,0.1859139585937538,0.95,1.0,1.0,1.0,0.09999999999999999
D_W3_R4,W3,R4,10,7.313427501139813,7.100906246705563,13.904066253780911,14.042873251200945,6.202903945551764,0.10587999131530523,0.08864999108482152,0.20157498947810382,0.20607500278856605,0.05140205681655328,6222.1,5988.0,7484.55,7571.31,750.2749429375874,4542.2027800028445,4569.113600009587,5711.166425010014,5877.798725009488,831.7518277868659,3166.9,3028.5,4434.0,4498.8,737.4133779638121,796.8,755.5,1169.55,1177.11,208.1781929021385,1.3566822040280155,1.329216329510141,1.5062440114793545,1.5167893428364114,0.08837413254597373,214.1,217.0,249.39999999999998,259.48,27.66026030246281,0.0028353,0.0027365000000000002,0.0035639499999999998,0.0037039900000000003,0.0005611335046136525,3520.9,3465.0,4101.2,4109.84,353.800635951944,1324.4,1301.0,1747.8999999999999,1783.18,249.1506371655509,2724.1,2732.5,2931.65,2932.73,157.65370277922432,916.7,860.5,1280.0,1280.0,198.02780107853542,796.8,755.5,1169.55,1177.11,208.1781929021385,407.7,406.5,512.0,512.0,84.55654912542256,21327.0443,21196.319000000003,24397.340599999996,25623.66332,2115.063730700001,0.0,0.0,0.0,0.0,0.0,0.8470000000000001,0.85,0.9049999999999998,0.941,0.045617978911828165,1.0,1.0,1.0,1.0,0.0
D_W4_R0,W4,R0,10,1.0037587489932775,1.079481251508696,1.1680531251840875,1.196290624102403,0.15376079466958928,0.022289995104074478,0.01719998545013368,0.041719997534528375,0.042584004113450646,0.010444853367009921,3796.4,3814.0,4546.25,4623.65,537.887943720623,3959.037290001288,3769.6446500049205,5415.038265007023,5795.181093006104,834.4026970260454,4290.3,4301.5,5105.2,5193.04,562.0398651341379,966.9,934.5,1309.55,1345.91,195.37678981905708,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025084,0.002447,0.0033992999999999988,0.0038118600000000002,0.000546913740913501,3675.9,3703.5,4240.9,4276.18,373.7861554418516,1207.0,1168.0,1653.3999999999996,1764.28,256.79408092866936,2709.0,2769.0,2931.65,2932.73,189.54419009824596,898.7,865.5,1235.4499999999998,1271.09,192.1801498594483,966.9,934.5,1309.55,1345.91,195.37678981905708,308.3,290.0,430.54999999999984,495.71000000000004,75.38839433228432,16863.155999999995,16538.777,20775.1963,21866.142460000003,2473.5567570547887,0.0,0.0,0.0,0.0,0.0,0.9949999999999999,1.0,1.0,1.0,0.015000000000000015,0.675,1.0,1.0,1.0,0.4479118216792229
D_W4_R1,W4,R1,10,0.9786424987396458,0.9406500012119068,1.3834518758812915,1.5599103731801733,0.25301595548546113,0.02297000028192997,0.0202999945031479,0.039155004196800285,0.04063099448103458,0.008662453135068611,3847.0,3724.0,4800.049999999998,5236.01,575.1090331406733,4273.9779199968325,4111.0167000151705,4881.986960004724,4923.798512002395,438.9562990051763,1994.3,1886.0,2870.0499999999984,3385.21,541.5701339623522,474.2,425.5,673.9999999999995,810.8000000000001,125.36410969651561,2.227480664435857,2.2979621178623373,2.4909468129620156,2.5711820633223303,0.22799751074541855,533.7,536.0,538.0,538.0,6.0835844697020525,0.0021122,0.0020829999999999998,0.0025936499999999994,0.00281073,0.0002900275159359883,3252.8,3187.5,3552.4499999999994,3732.09,182.99879781025882,1240.6,1207.0,1493.5499999999995,1645.1100000000001,153.4654358479459,2778.6,2764.0,2878.45,2921.29,62.74743022626504,913.0,869.0,1111.5999999999997,1245.52,123.94030821326854,474.2,425.5,673.9999999999995,810.8000000000001,125.36410969651561,327.6,324.5,384.19999999999993,400.04,36.58196276855576,17317.949500000002,16943.214,20487.140499999998,21125.7769,1913.5283070722132,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.605,0.641,0.11180339887498951,0.625,0.75,1.0,1.0,0.3913118960624632
D_W4_R2,W4,R2,10,0.8986149972770363,0.848081246658694,1.110076245822711,1.132765245711198,0.14733724718273264,0.019559997599571943,0.016700010746717453,0.030929996864870177,0.036185994977131486,0.006643372238668553,3732.6,3658.5,4424.099999999999,4619.22,441.3019827737011,5150.309519996517,5314.284350009984,5807.903439988149,5898.546687982744,631.5022688616341,1266.1,1283.5,1359.45,1366.29,77.84914899984456,296.7,298.0,298.0,298.0,2.72213151776324,3.5724040921808338,3.616495164386353,4.04730532643646,4.116213476862854,0.28204519342526285,682.1,643.0,869.6499999999996,985.9300000000001,113.79846220402102,0.004814499999999999,0.0047905,0.005153349999999999,0.00517387,0.0002445290371305625,3063.2,3064.5,3172.45,3208.09,79.80701723532836,1351.0,1334.5,1535.6,1604.72,107.54161985017709,2766.5,2766.5,2874.45,2910.09,79.05599281521927,908.8,865.5,1095.6499999999996,1211.93,113.27912429040047,296.7,298.0,298.0,298.0,2.72213151776324,442.2,433.5,512.0,512.0,51.00941089642185,21350.1743,21266.0085,23566.297749999998,24175.91635,1483.8160222929296,0.0,0.0,0.0,0.0,0.0,0.8039999999999999,0.85,0.85,0.85,0.0571314274283428,0.825,1.0,1.0,1.0,0.35443617196894567
D_W4_R3,W4,R3,10,1.1784575024648802,1.1481437522888882,1.580126876979193,1.628965375603002,0.22494036132960396,0.019449999672360718,0.016550009604543447,0.03318499802844596,0.04135700786719099,0.008204178550984752,3581.0,3490.0,4265.299999999999,4368.26,399.66886293530547,4111.927700001979,4059.2728499905206,4513.387774997682,4538.988275000884,259.6103919097856,2636.4,2506.5,3871.5999999999995,4041.52,898.8764319971906,722.3,674.5,1061.3999999999999,1136.28,245.1624155534449,1.742163740910221,1.7655586249026611,2.6519729123315985,2.7875815994678654,0.6405350106409302,309.1,344.5,683.8499999999999,722.37,284.37033952225045,0.0026963,0.0027559999999999998,0.00319755,0.00319791,0.00040494469992827416,3515.8,3570.0,3906.95,4039.79,297.8290784997328,1343.5,1227.0,1726.1999999999998,1778.04,217.8188467511478,2793.5,2794.5,2932.85,2935.37,117.65989121191639,948.7,893.5,1214.1999999999998,1266.04,152.89476773258136,722.3,674.5,1061.3999999999999,1136.28,245.1624155534449,394.8,362.5,512.0,512.0,79.58617970477034,16060.187,16175.843,18053.2735,18211.2811,1649.5773943015224,0.0,0.0,0.0,0.0,0.0,0.6805,0.6375,0.9365,0.9472999999999999,0.18730256271605042,0.9,1.0,1.0,1.0,0.22912878474779202
D_W4_R4,W4,R4,10,0.9946774978743633,0.9422124985576374,1.3186549989768535,1.3884409986349056,0.2152454134440991,0.018229999113827944,0.01589999010320753,0.026010007422883064,0.026081997493747622,0.005048179857683617,3387.9,3414.0,3707.8999999999996,3757.58,248.79447341128778,4159.870209998917,4100.391050000326,4965.227480007161,5046.373496010492,559.9763649004632,2798.2,2800.0,3014.45,3028.49,169.05431079981366,729.1,751.0,798.25,803.65,61.90872313333558,1.359192484514582,1.3532186008246199,1.4318444871083862,1.448280608476037,0.048354432893899416,208.9,207.0,237.2,245.84,21.073443002983637,0.0024531,0.0024244999999999996,0.0028571,0.0028650200000000002,0.0002820813535134856,3437.6,3503.0,3597.1,3619.42,154.42486846359947,1188.8,1207.5,1294.9,1301.38,83.61913656574075,2708.5,2764.0,2806.05,2817.21,100.28284997944563,844.0,863.5,898.05,909.21,50.0039998400128,729.1,751.0,798.25,803.65,61.90872313333558,344.8,339.5,421.1,421.82,51.28508555125944,21210.1564,21276.194,23985.02755,24012.661509999998,1842.7014231505982,0.0,0.0,0.0,0.0,0.0,0.7939999999999999,0.85,0.85,0.85,0.0815107354892593,1.0,1.0,1.0,1.0,0.0
